BU_ID,Country,Region,Quarter,SKU_NUMBER,SKU_AGE,Category,Revenue,Margin,Revenue_Rng
6161,Italy,EMEA,FY22Q3,451-BCCO,5,BATTERY,300.9722,125.1122,Revenue < Mean
6161,Italy,EMEA,FY22Q3,451-BCDH,5,BATTERY,667.7581,263.5061,Revenue < Mean
6161,Italy,EMEA,FY22Q3,451-BCDV,5,BATTERY,1380.1806,340.8346,Revenue < Mean
6161,Italy,EMEA,FY22Q3,451-BCGI,4,BATTERY,1640.2821,974.1761,Revenue < Mean
6161,Italy,EMEA,FY22Q3,451-BCHV,4,BATTERY,116.0196,52.0816,Revenue < Mean
6161,Italy,EMEA,FY22Q3,451-BCJE,4,BATTERY,178.5425,109.8245,Revenue < Mean
6161,Italy,EMEA,FY22Q3,451-BCLR,3,BATTERY,191.6139,24.6009,Revenue < Mean
6161,Italy,EMEA,FY22Q3,451-BCNS,3,BATTERY,708.8117,512.7487,Revenue < Mean
6161,Italy,EMEA,FY22Q3,451-BCNX,3,BATTERY,165.8712,79.6542,Revenue < Mean
6161,Italy,EMEA,FY22Q3,451-BCQY,2,BATTERY,450.4242,347.9792,Revenue < Mean
6161,Italy,EMEA,FY22Q3,451-BCQZ,2,BATTERY,187.9004,140.8224,Revenue < Mean
6161,Italy,EMEA,FY22Q3,451-BCRD,2,BATTERY,706.5378,530.3288,Revenue < Mean
6161,Italy,EMEA,FY22Q3,451-BCRE,2,BATTERY,2573.0771,1830.0631,Revenue < Mean
6161,Italy,EMEA,FY22Q3,452-BDFX,4,ACCESSORIES,23.9831,9.4931,Revenue < Mean
6161,Italy,EMEA,FY22Q3,452-BDPW,2,CABLE,295.8991,230.5441,Revenue < Mean
6161,Italy,EMEA,FY22Q3,460-BDBM,3,CHASSIS/COVER/PANEL/BEZEL,23.3661,-0.9739,Revenue < Mean
6161,Italy,EMEA,FY22Q3,470-13627,9,Networking,420.1451,90.1451,Revenue < Mean
6161,Italy,EMEA,FY22Q3,470-ABBT,8,Networking,5064.767,2890.142,Revenue < Mean
6161,Italy,EMEA,FY22Q3,470-ABEL,8,Networking,6323.6732,4137.4872,Revenue < Mean
6161,Italy,EMEA,FY22Q3,470-ABEO,8,Networking,332.5762,206.6962,Revenue < Mean
6161,Italy,EMEA,FY22Q3,470-ABZX,6,Networking,11238.2126,4447.2226,Revenue < Mean
6161,Italy,EMEA,FY22Q3,470-ADFR,4,CABLE,72.1208,36.8168,Revenue < Mean
6161,Italy,EMEA,FY22Q3,470-AEJS,2,CABLE,308.502,197.902,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BBVN,8,VIDEO BOARD,1912.7124,560.0574,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BDTB,5,VIDEO BOARD,205.668,52.104,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BFCY,3,VIDEO BOARD,8337.9749,2137.8069,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BFHK,3,VIDEO BOARD,839.811,230.551,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BFPL,3,VIDEO BOARD,4319.028,1252.248,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BFQR,3,VIDEO BOARD,4913.18,1844.9,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BFSR,3,VIDEO BOARD,4276.1805,1289.4605,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BGBN,2,VIDEO BOARD,6397.1317,2044.4317,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BGRR,1,VIDEO BOARD,518.0662,112.4302,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BGRS,1,VIDEO BOARD,100.7087,-30.0413,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BGSR,1,VIDEO BOARD,8683.76,2116.75,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BGTB,1,VIDEO BOARD,1167.7257,577.3457,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BGTE,1,VIDEO BOARD,488.4615,195.7615,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BGTF,1,VIDEO BOARD,908.367,393.117,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BGTI,1,VIDEO BOARD,2832.9851,1276.1851,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BGXU,1,VIDEO BOARD,8640.9125,3140.3375,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BGXW,1,VIDEO BOARD,4441.8575,1494.7825,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BGXX,1,VIDEO BOARD,2665.1145,896.8695,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BGZT,1,VIDEO BOARD,9427.5926,3906.7836,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BGZZ,1,VIDEO BOARD,1561.3057,442.8157,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BHCK,1,VIDEO BOARD,1167.1659,473.1139,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BHDW,1,VIDEO BOARD,8709.1828,2795.5338,Revenue < Mean
6161,Italy,EMEA,FY22Q3,490-BHKO,1,VIDEO BOARD,55985.4003,23691.5443,Revenue > Mean
6161,Italy,EMEA,FY22Q3,490-BHQD,1,VIDEO BOARD,47141.4477,17842.2687,Revenue > Mean
6161,Italy,EMEA,FY22Q3,492-BBGX,9,Networking,44.2071,20.8291,Revenue < Mean
6161,Italy,EMEA,FY22Q3,492-BBQV,7,ACCESSORIES,1794.2126,1503.5726,Revenue < Mean
6161,Italy,EMEA,FY22Q3,492-BBUU,6,ACCESSORIES,108.2956,81.9856,Revenue < Mean
6161,Italy,EMEA,FY22Q3,492-BCKT,4,NETWORKING CARDS,854.0363,535.3613,Revenue < Mean
6161,Italy,EMEA,FY22Q3,492-BDBL,2,ACCESSORIES,21.6979,8.6729,Revenue < Mean
6161,Italy,EMEA,FY22Q3,540-BBJD,8,NETWORKING CARDS,798.4717,496.8517,Revenue < Mean
6161,Italy,EMEA,FY22Q3,540-BBMO,7,NETWORKING CARDS,3072.9655,973.3405,Revenue < Mean
6161,Italy,EMEA,FY22Q3,540-BCVC,2,NETWORKING CARDS,182.816,35.421,Revenue < Mean
6161,Italy,EMEA,FY22Q3,555-BFKO,3,MODEM,499.8303,222.2803,Revenue < Mean
6161,Italy,EMEA,FY22Q3,575-BBSH,5,BRACKETS/SHIELDS/CLIPS,502.744,338.944,Revenue < Mean
6161,Italy,EMEA,FY22Q3,575-BBWY,4,BRACKETS/SHIELDS/CLIPS,42.6874,11.9974,Revenue < Mean
6161,Italy,EMEA,FY22Q3,580-AIWM,3,Accessories/Desktop,6127.1238,1703.1738,Revenue < Mean
6161,Italy,EMEA,FY22Q3,580-AIWN,3,Accessories/Desktop,65092.9918,18377.0878,Revenue > Mean
6161,Italy,EMEA,FY22Q3,580-AIWU,3,Accessories/Desktop,102.834,24.534,Revenue < Mean
6161,Italy,EMEA,FY22Q3,580-AJQG,1,Accessories/Desktop,54212.3483,15660.3983,Revenue > Mean
6161,Italy,EMEA,FY22Q3,580-AJQJ,1,Accessories/Desktop,1083.4815,344.7615,Revenue < Mean
6161,Italy,EMEA,FY22Q3,580-AJQU,1,Accessories/Desktop,513.4387,51.7387,Revenue < Mean
6161,Italy,EMEA,FY22Q3,580-AJQX,1,Accessories/Desktop,513.4387,51.7387,Revenue < Mean
6161,Italy,EMEA,FY22Q3,580-AJQY,1,Accessories/Desktop,47.1093,0.9393,Revenue < Mean
6161,Italy,EMEA,FY22Q3,580-AJRC,1,Accessories/Desktop,539.7071,316.6271,Revenue < Mean
6161,Italy,EMEA,FY22Q3,580-AJRD,1,Accessories/Desktop,120.7385,65.2685,Revenue < Mean
6161,Italy,EMEA,FY22Q3,580-AJRJ,1,Accessories/Desktop,76193.6293,37357.7893,Revenue > Mean
6161,Italy,EMEA,FY22Q3,580-AJRP,1,Accessories/Desktop,1236.2246,585.3446,Revenue < Mean
6161,Italy,EMEA,FY22Q3,580-AJRQ,1,Accessories/Desktop,67.8247,30.8447,Revenue < Mean
6161,Italy,EMEA,FY22Q3,580-AKEX,1,Accessories/Desktop,2374.7908,1164.5508,Revenue < Mean
6161,Italy,EMEA,FY22Q3,580-AKEZ,1,Accessories/Desktop,86.9975,48.9975,Revenue < Mean
6161,Italy,EMEA,FY22Q3,580-AKFE,1,Accessories/Desktop,38.7569,19.8469,Revenue < Mean
6161,Italy,EMEA,FY22Q3,750-ABJR,4,ACCESSORIES,45.3383,12.3983,Revenue < Mean
6161,Italy,EMEA,FY22Q3,784-BBBI,7,CD-ROM,10884.5772,5475.9372,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,321-BDSB,4,NETWORKING CARDS,10.0243,1.5043,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,321-BDUH,4,CHASSIS/COVER/PANEL/BEZEL,12.273,2.983,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-18120,10,Power Peripherals Fulfilled,915.9252,465.1302,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-18167,10,Power Peripherals Fulfilled,1799.8307,1136.3407,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-18653,10,Power Peripherals Fulfilled,1955.558,1224.733,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-18923,9,Power Peripherals Fulfilled,2925.7243,1228.6993,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-19039,9,Power Peripherals Fulfilled,3769.5854,2770.4504,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-19226,1,ACCESSORIES,43.3235,29.2185,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-ABFU,9,ACCESSORIES,1161.4979,941.1229,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-ABJT,9,ACCESSORIES,1913.9595,1156.0695,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-ABKK,9,ACCESSORIES,545.3404,386.4654,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-AECN,8,ACCESSORIES,11844.0202,6957.6952,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-AGRS,5,ACCESSORIES,12549.094,5888.584,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-AGUT,5,ACCESSORIES,222.3133,185.8433,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-AHRH,4,ACCESSORIES,1926.1121,1144.9421,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-AIWV,3,ACCESSORIES,29.9048,12.2748,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-AIXO,3,ACCESSORIES,589.8827,324.6527,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-AIYZ,3,ACCESSORIES,46.2231,19.6681,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-AKVE,1,ACCESSORIES,1481.449,609.669,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,450-ALJJ,1,ACCESSORIES,20224.9872,16066.4122,Revenue > Mean
6969,South Africa,EMEA,FY22Q3,452-BCYD,5,ACCESSORIES,227.6151,16.6751,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,470-13627,9,Networking,114.9523,57.7523,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,470-ABBT,8,Networking,631.8966,390.2716,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,470-ABEL,8,Networking,1462.6806,722.6406,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,470-ABEO,8,Networking,78.07,40.81,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,470-ABZX,6,Networking,15898.6425,7361.1325,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,490-BHQD,1,VIDEO BOARD,570.067,248.098,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,492-BBSG,7,ACCESSORIES,291.4592,212.2042,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,540-BBJD,8,NETWORKING CARDS,77.9643,52.8293,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,555-BFKO,3,MODEM,920.3431,309.7331,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,555-BGHH,2,NETWORKING CARDS,125.6815,64.8515,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,580-ADFP,7,Accessories/Desktop,64.5341,23.8001,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,580-AIWF,3,Accessories/Desktop,1905.9278,457.3778,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,580-AIWM,3,Accessories/Desktop,16181.4873,3261.9873,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,580-AJQF,1,Accessories/Desktop,57.5949,11.4249,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,580-AJQJ,1,Accessories/Desktop,17632.4425,3781.4425,Revenue > Mean
6969,South Africa,EMEA,FY22Q3,580-AJQO,1,Accessories/Desktop,65.9999,19.8299,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,580-AJRC,1,Accessories/Desktop,4904.4377,1353.7477,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,580-AJRP,1,Accessories/Desktop,76106.2251,27651.8251,Revenue > Mean
6969,South Africa,EMEA,FY22Q3,580-AJRU,1,Accessories/Desktop,102.0348,46.5648,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,580-AKEZ,1,Accessories/Desktop,52.9133,15.0933,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,580-AKFZ,1,Accessories/Desktop,208.6909,68.0009,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,750-ABBQ,5,POWER SUPPLY,102.4137,29.8877,Revenue < Mean
6969,South Africa,EMEA,FY22Q3,784-BBBI,7,CD-ROM,5936.0733,3465.0333,Revenue < Mean
11,United States,AMER,FY22Q4,0WF28,8,BATTERY,92.0,79.27,Revenue < Mean
11,United States,AMER,FY22Q4,1P6KD,7,BATTERY,15153.95,14418.23,Revenue < Mean
11,United States,AMER,FY22Q4,1V2F6,8,BATTERY,182.58,153.18,Revenue < Mean
11,United States,AMER,FY22Q4,1VX1H,4,BATTERY,60099.75,49447.22,Revenue > Mean
11,United States,AMER,FY22Q4,1WNMX,2,ACCESSORIES,229.99,137.16,Revenue < Mean
11,United States,AMER,FY22Q4,203-BBGT,7,KEYBOARD,1916519.81,957176.387,Revenue > Mean
11,United States,AMER,FY22Q4,203-BBIO,6,ACCESSORIES,5802.68,2026.03,Revenue < Mean
11,United States,AMER,FY22Q4,21X15,6,BATTERY,1775.21,1485.41,Revenue < Mean
11,United States,AMER,FY22Q4,262-BBBD,3,NETWORKING CARDS,4026.17,3143.69,Revenue < Mean
11,United States,AMER,FY22Q4,310-5109,21,Enterprise Server HW,9174.94,5334.68,Revenue < Mean
11,United States,AMER,FY22Q4,310-6537,17,Enterprise Server HW,1792.89,1168.14,Revenue < Mean
11,United States,AMER,FY22Q4,310-9250,15,Enterprise Server HW,19.99,16.53,Revenue < Mean
11,United States,AMER,FY22Q4,310-9259,15,Enterprise Server HW,6541.04,2693.14,Revenue < Mean
11,United States,AMER,FY22Q4,313-9119,13,CD-ROM,2590.96,1561.68,Revenue < Mean
11,United States,AMER,FY22Q4,318-1492,11,CD-ROM,136.28,104.14,Revenue < Mean
11,United States,AMER,FY22Q4,320-9656,10,Accessories/Desktop,1583.4,648.3,Revenue < Mean
11,United States,AMER,FY22Q4,321-BDSB,4,NETWORKING CARDS,1408.86,711.46,Revenue < Mean
11,United States,AMER,FY22Q4,321-BDXS,4,NETWORKING CARDS,61.6,39.1,Revenue < Mean
11,United States,AMER,FY22Q4,321-BFYN,2,CHASSIS/COVER/PANEL/BEZEL,161.37,-71.61,Revenue < Mean
11,United States,AMER,FY22Q4,325-BBUD,7,CHASSIS/COVER/PANEL/BEZEL,1171.86,180.9,Revenue < Mean
11,United States,AMER,FY22Q4,325-BBUQ,7,NETWORKING CARDS,329.94,94.43,Revenue < Mean
11,United States,AMER,FY22Q4,325-BDBU,4,NETWORKING CARDS,527.49,370.17,Revenue < Mean
11,United States,AMER,FY22Q4,325-BDBY,4,NETWORKING CARDS,1961.79,1387.59,Revenue < Mean
11,United States,AMER,FY22Q4,325-BDCC,4,NETWORKING CARDS,4283.94,2957.4,Revenue < Mean
11,United States,AMER,FY22Q4,325-BDDV,4,NETWORKING CARDS,23789.39,14679.065,Revenue > Mean
11,United States,AMER,FY22Q4,325-BDDW,4,NETWORKING CARDS,48875.86,7827.45,Revenue > Mean
11,United States,AMER,FY22Q4,325-BDDZ,4,NETWORKING CARDS,14054.84,6370.402,Revenue < Mean
11,United States,AMER,FY22Q4,325-BDGF,4,Enterprise Server HW,107.96,24.003,Revenue < Mean
11,United States,AMER,FY22Q4,325-BDHB,4,Enterprise Server HW,304.43,147.73,Revenue < Mean
11,United States,AMER,FY22Q4,325-BDKP,3,CHASSIS/COVER/PANEL/BEZEL,1876.49,525.192,Revenue < Mean
11,United States,AMER,FY22Q4,325-BDRX,3,Accessories/Desktop,859.09,527.0,Revenue < Mean
11,United States,AMER,FY22Q4,325-BDWY,2,CHASSIS/COVER/PANEL/BEZEL,5719.73,2401.27,Revenue < Mean
11,United States,AMER,FY22Q4,325-BDWZ,2,NETWORKING CARDS,28.79,5.7,Revenue < Mean
11,United States,AMER,FY22Q4,325-BDXB,2,NETWORKING CARDS,125110.53,49897.822,Revenue > Mean
11,United States,AMER,FY22Q4,325-BEBE,2,CHASSIS/COVER/PANEL/BEZEL,3852.5,857.5,Revenue < Mean
11,United States,AMER,FY22Q4,330-0273,15,Enterprise Server HW,35.98,26.16,Revenue < Mean
11,United States,AMER,FY22Q4,330-0327,15,Networking,57.09,45.79,Revenue < Mean
11,United States,AMER,FY22Q4,330-0538,14,Enterprise Server HW,38.97,28.59,Revenue < Mean
11,United States,AMER,FY22Q4,330-1174,14,Enterprise Server HW,992.93,391.66,Revenue < Mean
11,United States,AMER,FY22Q4,330-3392,14,Enterprise Server HW,10.99,4.99,Revenue < Mean
11,United States,AMER,FY22Q4,330-3393,14,Enterprise Server HW,1916.41,32.82,Revenue < Mean
11,United States,AMER,FY22Q4,330-3406,14,Networking,864.0,-159.84,Revenue < Mean
11,United States,AMER,FY22Q4,330-4163,13,Enterprise Server HW,1633.2,1065.01,Revenue < Mean
11,United States,AMER,FY22Q4,330-5835,13,Enterprise Server HW,550.9,319.75,Revenue < Mean
11,United States,AMER,FY22Q4,330-6406,13,Enterprise Server HW,56.0,33.92,Revenue < Mean
11,United States,AMER,FY22Q4,330-8105,13,POWER SUPPLY,83693.93,53252.51,Revenue > Mean
11,United States,AMER,FY22Q4,331-5817,11,Power Peripherals Fulfilled,45718.9,32935.78,Revenue > Mean
11,United States,AMER,FY22Q4,331-7957,10,Power Peripherals Fulfilled,93559.97,71277.35,Revenue > Mean
11,United States,AMER,FY22Q4,331-8833,10,Power Peripherals Fulfilled,134656.24,95662.6,Revenue > Mean
11,United States,AMER,FY22Q4,331-9319,10,Power Peripherals Fulfilled,13063.93,8126.62,Revenue < Mean
11,United States,AMER,FY22Q4,332-1432,9,Power Peripherals Fulfilled,10080.42,6546.72,Revenue < Mean
11,United States,AMER,FY22Q4,332-1827,9,Power Peripherals Fulfilled,34589.38,24999.19,Revenue > Mean
11,United States,AMER,FY22Q4,332-1829,9,Power Peripherals Fulfilled,333814.53,221206.68,Revenue > Mean
11,United States,AMER,FY22Q4,332-1831,9,Power Peripherals Fulfilled,703253.43,452034.99,Revenue > Mean
11,United States,AMER,FY22Q4,332-1833,9,Power Peripherals Fulfilled,304788.78,203034.62,Revenue > Mean
11,United States,AMER,FY22Q4,338-BSTH,3,Processor,1547.67,340.89,Revenue < Mean
11,United States,AMER,FY22Q4,338-BSTK,3,Processor,1431.49,285.23,Revenue < Mean
11,United States,AMER,FY22Q4,338-BSTL,3,Processor,358.55,156.59,Revenue < Mean
11,United States,AMER,FY22Q4,384-BCIX,3,ACCESSORIES,21.26,13.2,Revenue < Mean
11,United States,AMER,FY22Q4,389-DQQM,3,LABELS,30400.0,2640.0,Revenue > Mean
11,United States,AMER,FY22Q4,389-DSCL,3,ACCESSORIES,5381.07,631.01,Revenue < Mean
11,United States,AMER,FY22Q4,389-DSCT,3,ACCESSORIES,15465.54,538.48,Revenue < Mean
11,United States,AMER,FY22Q4,389-DSCY,3,ACCESSORIES,17618.8,620.6,Revenue > Mean
11,United States,AMER,FY22Q4,389-DSDH,3,ACCESSORIES,293046.57,-1969.032,Revenue > Mean
11,United States,AMER,FY22Q4,389-DSDO,3,ACCESSORIES,514.86,22.34,Revenue < Mean
11,United States,AMER,FY22Q4,389-DSEH,3,ACCESSORIES,810.7,26.84,Revenue < Mean
11,United States,AMER,FY22Q4,389-DSEI,3,ACCESSORIES,293014.37,-6534.372,Revenue > Mean
11,United States,AMER,FY22Q4,389-DSEP,3,ACCESSORIES,6518.0,-148.2,Revenue < Mean
11,United States,AMER,FY22Q4,39DY5,5,BATTERY,41946.96,34670.86,Revenue > Mean
11,United States,AMER,FY22Q4,3CRH3,6,BATTERY,2294.1,1963.0,Revenue < Mean
11,United States,AMER,FY22Q4,3VC9Y,6,BATTERY,2231.68,1851.08,Revenue < Mean
11,United States,AMER,FY22Q4,400-AEMC,8,HD,40050.11,19930.98,Revenue > Mean
11,United States,AMER,FY22Q4,400-AKSL,7,HD,1878.53,514.3,Revenue < Mean
11,United States,AMER,FY22Q4,400-APYM,6,HD,38783.01,19600.97,Revenue > Mean
11,United States,AMER,FY22Q4,400-ARXS,5,HD,13013.97,6313.79,Revenue < Mean
11,United States,AMER,FY22Q4,400-AXBJ,5,HD,503.4,362.248,Revenue < Mean
11,United States,AMER,FY22Q4,400-AXBK,5,HD,30.18,10.83,Revenue < Mean
11,United States,AMER,FY22Q4,400-AXBL,5,HD,264.86,120.73,Revenue < Mean
11,United States,AMER,FY22Q4,400-AXBM,5,HD,829.86,557.73,Revenue < Mean
11,United States,AMER,FY22Q4,400-AXZW,4,HD,38436.09,14531.57,Revenue > Mean
11,United States,AMER,FY22Q4,400-AYLK,4,HD,17052.15,3800.03,Revenue > Mean
11,United States,AMER,FY22Q4,400-AYTC,4,HD,32921.04,13844.55,Revenue > Mean
11,United States,AMER,FY22Q4,400-AYTD,4,HD,28498.3,11578.36,Revenue > Mean
11,United States,AMER,FY22Q4,400-AYTT,4,HD,29450.51,11174.54,Revenue > Mean
11,United States,AMER,FY22Q4,400-AZWH,4,HD,11861.27,5188.79,Revenue < Mean
11,United States,AMER,FY22Q4,400-BBMR,4,HD,3381.3,1415.02,Revenue < Mean
11,United States,AMER,FY22Q4,400-BBSF,4,HD,9280.0,-4930.0,Revenue < Mean
11,United States,AMER,FY22Q4,400-BBSG,4,ACCESSORIES,2720.0,210.0,Revenue < Mean
11,United States,AMER,FY22Q4,400-BBSH,4,ACCESSORIES,21369.47,3845.43,Revenue > Mean
11,United States,AMER,FY22Q4,400-BBSI,4,ACCESSORIES,2519.72,827.352,Revenue < Mean
11,United States,AMER,FY22Q4,400-BDKV,4,HD,2718.86,2277.04,Revenue < Mean
11,United States,AMER,FY22Q4,400-BFCX,3,HD,4913.27,3863.17,Revenue < Mean
11,United States,AMER,FY22Q4,400-BFIR,3,HD,5552.24,2476.69,Revenue < Mean
11,United States,AMER,FY22Q4,400-BFVW,3,HD,56882.94,27922.48,Revenue > Mean
11,United States,AMER,FY22Q4,400-BGMY,3,HD,480.34,44.87,Revenue < Mean
11,United States,AMER,FY22Q4,400-BIDQ,3,HD,7029.74,3729.43,Revenue < Mean
11,United States,AMER,FY22Q4,400-BKNW,2,HD,120.03,43.86,Revenue < Mean
11,United States,AMER,FY22Q4,400-BLZW,1,HD,48449.84,4748.8,Revenue > Mean
11,United States,AMER,FY22Q4,401-ABZU,2,HD,7204.92,4116.91,Revenue < Mean
11,United States,AMER,FY22Q4,403-BBUE,5,HD,20895.08,9629.598,Revenue > Mean
11,United States,AMER,FY22Q4,403-BBUH,5,NETWORKING CARDS,1558.89,1172.32,Revenue < Mean
11,United States,AMER,FY22Q4,403-BBUI,5,HD,2265.99,1380.618,Revenue < Mean
11,United States,AMER,FY22Q4,413-BBBQ,8,NETWORKING CARDS,14.79,8.0,Revenue < Mean
11,United States,AMER,FY22Q4,414-BBBK,8,HD,5660.0,3154.588,Revenue < Mean
11,United States,AMER,FY22Q4,414-BBFJ,2,HD,26554.87,7182.97,Revenue > Mean
11,United States,AMER,FY22Q4,429-AANH,9,CD-ROM,442.78,217.9,Revenue < Mean
11,United States,AMER,FY22Q4,429-AAUQ,7,HD,2132905.9,858125.605,Revenue > Mean
11,United States,AMER,FY22Q4,429-AAYT,6,CD-ROM,20047.68,10078.82,Revenue > Mean
11,United States,AMER,FY22Q4,429-AAYU,6,CD-ROM,580.44,361.09,Revenue < Mean
11,United States,AMER,FY22Q4,429-AAZP,6,ACCESSORIES,11506.22,2933.03,Revenue < Mean
11,United States,AMER,FY22Q4,429-AAZZ,6,CD-ROM,1943.02,732.637,Revenue < Mean
11,United States,AMER,FY22Q4,429-ABBG,6,CD-ROM,1670.31,1138.59,Revenue < Mean
11,United States,AMER,FY22Q4,429-ABFL,5,CD-ROM,142074.84,61379.525,Revenue > Mean
11,United States,AMER,FY22Q4,429-ABFY,5,CD-ROM,551.09,279.05,Revenue < Mean
11,United States,AMER,FY22Q4,429-ABKB,3,CD-ROM,29.99,15.53,Revenue < Mean
11,United States,AMER,FY22Q4,429-ABKC,3,CD-ROM,3326.7,1409.344,Revenue < Mean
11,United States,AMER,FY22Q4,444-BBCV,2,ACCESSORIES,88.77,38.51,Revenue < Mean
11,United States,AMER,FY22Q4,450-AAYQ,9,ACCESSORIES,129357.78,87390.86,Revenue > Mean
11,United States,AMER,FY22Q4,450-AAYR,9,ACCESSORIES,111037.87,70301.78,Revenue > Mean
11,United States,AMER,FY22Q4,450-ABJO,9,CABLE,22820.56,13932.91,Revenue > Mean
11,United States,AMER,FY22Q4,450-ABJU,9,ACCESSORIES,59913.59,46513.18,Revenue > Mean
11,United States,AMER,FY22Q4,450-ABKO,9,CABLE,380.89,196.41,Revenue < Mean
11,United States,AMER,FY22Q4,450-AEFF,8,Power Peripherals Fulfilled,323.2,136.0,Revenue < Mean
11,United States,AMER,FY22Q4,450-AELT,8,ACCESSORIES,10632.09,7042.85,Revenue < Mean
11,United States,AMER,FY22Q4,450-AEWC,7,Power Peripherals Fulfilled,37.24,14.51,Revenue < Mean
11,United States,AMER,FY22Q4,450-AFDC,7,CABLE,4037.91,1838.75,Revenue < Mean
11,United States,AMER,FY22Q4,450-AGCU,6,ACCESSORIES,278070.81,207089.34,Revenue > Mean
11,United States,AMER,FY22Q4,450-AGCX,6,ACCESSORIES,304108.39,197102.57,Revenue > Mean
11,United States,AMER,FY22Q4,450-AHDJ,5,ACCESSORIES,122211.41,80657.79,Revenue > Mean
11,United States,AMER,FY22Q4,450-AHHE,4,ACCESSORIES,118220.77,76979.01,Revenue > Mean
11,United States,AMER,FY22Q4,450-AHMX,4,POWER SUPPLY,62.35,37.25,Revenue < Mean
11,United States,AMER,FY22Q4,450-AHOM,4,ACCESSORIES,1317508.75,673572.61,Revenue > Mean
11,United States,AMER,FY22Q4,450-AHVD,4,ACCESSORIES,23390.92,9605.05,Revenue > Mean
11,United States,AMER,FY22Q4,450-AHWI,4,POWER SUPPLY,9422.58,4719.398,Revenue < Mean
11,United States,AMER,FY22Q4,450-AJXE,2,CABLE,36.2,17.35,Revenue < Mean
11,United States,AMER,FY22Q4,451-BBFS,9,BATTERY,18747.42,13065.75,Revenue > Mean
11,United States,AMER,FY22Q4,451-BBFV,9,BATTERY,11389.02,7166.92,Revenue < Mean
11,United States,AMER,FY22Q4,451-BBFX,9,BATTERY,16424.52,11394.648,Revenue < Mean
11,United States,AMER,FY22Q4,451-BBKV,8,BATTERY,151019.05,67731.572,Revenue > Mean
